Constellation,Epoch,Satellite_ID,X,Y,Z,vX,vY,vZ
CENTISPACE,2025-03-31 12:43:30,90025,6086.6911603157,2537.1169011811808,-3936.541126091652,-2.53984008108723,7.213632531247097,0.722954292807666
CENTISPACE,2025-03-31 12:43:30,90026,3052.2090254551968,6579.413652690306,-2522.311959427452,-5.952979821998897,3.882085577561375,2.9292608480382407
CENTISPACE,2025-03-31 12:43:30,90027,-1409.5374616276629,7545.911146352582,71.30487954382473,-6.5847465715471145,-1.2693529427984018,3.767645916443304
CENTISPACE,2025-03-31 12:43:30,90028,846.1378913640957,6539.7876204141685,-3936.541126091652,-7.517109066169445,1.4072502338520798,0.7229542928076652
CENTISPACE,2025-03-31 12:43:30,90029,-4171.834852508376,5932.997380049496,-2522.311959427451,-6.338474640832784,-3.2143889652865263,2.9292608480382416
CENTISPACE,2025-03-31 12:43:30,90030,-7239.7194782553215,2552.2603238209103,71.30487954381937,-2.193081390941615,-6.337234279841486,3.7676459164433047
CENTISPACE,2025-03-31 12:43:30,90031,-6919.134920477492,-2022.6227215869444,2631.312405451319,2.983105099836633,-6.494413479413159,2.8419294651678197
CENTISPACE,2025-03-31 12:43:30,90032,-3358.332921711463,-5649.313809465508,3958.506465918319,6.763176326942123,-3.609655372042305,0.5847872617800902
CENTISPACE,2025-03-31 12:43:30,90033,1775.4882934917257,-6629.333788842943,3431.234898076992,7.376420509182326,0.9653128681463075,-1.9461830306708507
CENTISPACE,2025-03-31 12:43:30,90034,6078.459794058051,-4503.876064950166,1296.4339839424454,4.535366403542836,5.0879303099051425,-3.5655915808203305
CENTISPACE,2025-03-31 12:43:30,90035,7535.999386548228,-269.1496369183385,-1445.7813541850228,-0.4275083162280035,6.82612673370891,-3.5146298421398505
CENTISPACE,2025-03-31 12:43:30,90036,5468.622298313109,4091.3816554861824,-3511.691841906375,-5.184987998603325,5.37022348663199,-1.820173366365365
CENTISPACE,2025-03-31 12:43:30,90037,6939.700984772566,3012.1625650615065,1296.4339839424483,-2.1385936992912575,6.471707675891135,-3.565591580820329
CENTISPACE,2025-03-31 12:43:30,90038,4001.0901162647583,6391.792093195539,-1445.7813541850228,-6.125353318958009,3.042830304671896,-3.5146298421398505
CENTISPACE,2025-03-31 12:43:30,90039,-808.9293010721028,6781.656661784287,-3511.691841906374,-7.243243962724809,-1.8052195817919088,-1.8201733663653663
CENTISPACE,2025-03-31 12:43:30,90040,-5240.553268951608,4002.6707192329854,-3936.5411260916494,-4.9772689850822145,-5.806382297395018,0.7229542928076692
CENTISPACE,2025-03-31 12:43:30,90041,-7224.04387796357,-646.4162726408065,-2522.311959427452,-0.3854948188338887,-7.096474542847897,2.9292608480382403
CENTISPACE,2025-03-31 12:43:30,90042,-5830.1820166276675,-4993.650822531671,71.30487954381937,4.3916651806055,-5.0678813370430955,3.7676459164433047
CENTISPACE,2025-03-31 12:43:30,90043,-1707.9248010728384,-7003.457974139002,2631.312405451319,7.115879605770199,-0.663761941089148,2.8419294651678197
CENTISPACE,2025-03-31 12:43:30,90044,3213.28281209163,-5733.0585293005015,3958.506465918319,6.507641414566673,4.052254823384245,0.5847872617800918
CENTISPACE,2025-03-31 12:43:30,90045,6628.915618050395,-1777.0489281357573,3431.2348980769907,2.852224788176444,6.87082398402159,-1.9461830306708523
CENTISPACE,2025-03-31 12:43:30,90046,5211.21011940466,-4980.835252552061,2631.312405451319,4.132774505933568,5.830651538324016,2.8419294651678197
CENTISPACE,2025-03-31 12:43:30,90047,6571.615733803102,-83.74471983499713,3958.506465918319,-0.2555349123754479,7.66191019542656,0.5847872617800918
CENTISPACE,2025-03-31 12:43:30,90048,4853.427324558669,4852.284860707191,3431.2348980769907,-4.524195721005885,5.905511115875283,-1.9461830306708523
CENTISPACE,2025-03-31 12:43:30,90049,861.2411907145095,7516.0386300116825,1296.4339839424454,-6.673960102834103,1.3837773659859898,-3.5655915808203305
CENTISPACE,2025-03-31 12:43:30,90050,-3534.909270283471,6660.941730113885,-1445.7813541850212,-5.697845002730009,-3.783296429037013,-3.514629842139851
CENTISPACE,2025-03-31 12:43:30,90051,-6277.551599385219,2690.2750062981086,-3511.691841906374,-2.0582559641214875,-7.175443068423907,-1.8201733663653663
CENTISPACE,2025-03-31 12:43:30,90052,-6086.691160315703,-2537.1169011811726,-3936.541126091652,2.5398400810872217,-7.213632531247101,0.7229542928076628
CENTISPACE,2025-03-31 12:43:30,90053,-3052.209025455192,-6579.4136526903085,-2522.311959427451,5.952979821998899,-3.882085577561371,2.9292608480382416
CENTISPACE,2025-03-31 12:43:30,90054,1409.5374616276672,-7545.911146352581,71.30487954382652,6.584746571547114,1.2693529427984072,3.767645916443304
CENTISPACE,2025-03-31 12:44:00,90001,-437.0675762525644,-6609.185202853508,-3886.941148719608,7.553460002401214,-1.0457688816179609,0.929937526645549
CENTISPACE,2025-03-31 12:44:00,90002,4506.797777885215,-5758.948269585766,-2342.641971214741,6.103091350996498,3.53516099745982,3.058135863177294
CENTISPACE,2025-03-31 12:44:00,90003,7343.752019148179,-2215.9052849764444,297.1309198851651,1.7953900483724485,6.467045701109965,3.757871771982651
CENTISPACE,2025-03-31 12:44:00,90004,6743.287428047563,2363.8668726938504,2797.550333849719,-3.356778208702009,6.37202586017721,2.697849985417837
CENTISPACE,2025-03-31 12:44:00,90005,2984.9015979557944,5835.607697017038,3987.276085526436,-6.937654206749391,3.292432999932752,0.3739442716293579
CENTISPACE,2025-03-31 12:44:00,90006,-2171.6562161343104,6573.449959444844,3309.065009143657,-7.270026426115349,-1.3288140096744432,-2.1250571583242768
CENTISPACE,2025-03-31 12:44:00,90007,-6311.849136284682,4232.009362495765,1080.5483473146974,-4.197900062326027,-5.32738329154516,-3.628667117084385
CENTISPACE,2025-03-31 12:44:00,90008,-7497.450986076336,-91.27259101434139,-1654.2498585806454,0.8376327573457669,-6.829419438852669,-3.4324594223784644
CENTISPACE,2025-03-31 12:44:00,90009,-5176.494799479532,-4371.718243005394,-3615.2713703874674,5.475875229598254,-5.136438403116493,-1.6315557568236938
CENTISPACE,2025-03-31 12:44:00,90010,-6820.952185117265,-3350.217015629511,1080.5483473147026,2.5146992350118462,-6.299179742295203,-3.628667117084384
CENTISPACE,2025-03-31 12:44:00,90011,-3669.681110550529,-6538.619313077963,-1654.2498585806409,6.333267105818557,-2.6892984725229025,-3.4324594223784666
CENTISPACE,2025-03-31 12:44:00,90012,1197.7716568907697,-6668.835120410007,-3615.271370387466,7.186223756871986,2.174027855227781,-1.631555756823697
CENTISPACE,2025-03-31 12:44:00,90013,5505.188495861064,-3683.1042256319674,-3886.941148719608,4.682392419169003,6.018603807740138,0.929937526645549
CENTISPACE,2025-03-31 12:44:00,90014,7240.794389484316,1023.5272305749763,-2342.641971214738,-0.009993554769895288,7.053012650309965,3.0581358631772964
CENTISPACE,2025-03-31 12:44:00,90015,5590.906278743888,5251.923165187364,297.1309198851639,-4.702930840409951,4.788376242147297,3.757871771982651
CENTISPACE,2025-03-31 12:44:00,90016,1324.4749511064351,7021.791654056345,2797.5503338497183,-7.196725372835859,0.27895772648264666,2.697849985417838
CENTISPACE,2025-03-31 12:44:00,90017,-3561.3337131588605,5502.804460135004,3987.276085526436,-6.3201577215746685,-4.3619682857505735,0.3739442716293587
CENTISPACE,2025-03-31 12:44:00,90018,-6778.602763452174,1406.0155282637297,3309.06500914366,-2.4842265237749546,-6.9604345760373025,-2.1250571583242723
CENTISPACE,2025-03-31 12:44:00,90019,-5418.812476941133,4657.9247813624925,2797.550333849721,-3.839947164133848,-6.093068133694569,2.697849985417836
CENTISPACE,2025-03-31 12:44:00,90020,-6546.235311114655,-332.80323688203737,3987.276085526436,0.6174964851747229,-7.654401285683327,0.3739442716293554
CENTISPACE,2025-03-31 12:44:00,90021,-4606.946547317872,-5167.434431181122,3309.0650091436573,4.7857999023404,-5.631620566362866,-2.125057158324275
CENTISPACE,2025-03-31 12:44:00,90022,-509.1030488325833,-7582.226378125284,1080.548347314699,6.712599297337882,-0.9717964507500425,-3.628667117084384
CENTISPACE,2025-03-31 12:44:00,90023,3827.7698755258098,-6447.346722063629,-1654.2498585806438,5.495634348472797,4.14012096632977,-3.432459422378465
CENTISPACE,2025-03-31 12:44:00,90024,6374.266456370309,-2297.1168774046178,-3615.271370387467,1.7103485272737375,7.310466258344279,-1.6315557568236954
CENTISPACE,2025-03-31 12:44:00,90025,5942.256072113627,2926.0809772215443,-3886.941148719606,-2.871067583232213,7.064372689358097,0.9299375266455512
CENTISPACE,2025-03-31 12:44:00,90026,2733.996611599103,6782.4755001607355,-2342.6419712147404,-6.113084905766385,3.517851652850151,3.0581358631772946
CENTISPACE,2025-03-31 12:44:00,90027,-1752.845740404294,7467.828450163809,297.1309198851673,-6.498320888782398,-1.6786694589626723,3.757871771982651
CENTISPACE,2025-03-31 12:44:00,90028,437.06757625257126,6609.185202853507,-3886.941148719608,-7.553460002401213,1.0457688816179678,0.9299375266455464
CENTISPACE,2025-03-31 12:44:00,90029,-4506.7977778852155,5758.948269585766,-2342.641971214739,-6.103091350996497,-3.53516099745982,3.0581358631772955
CENTISPACE,2025-03-31 12:44:00,90030,-7343.752019148181,2215.90528497644,297.13091988516913,-1.7953900483724428,-6.467045701109967,3.757871771982651
CENTISPACE,2025-03-31 12:44:00,90031,-6743.28742804756,-2363.866872693854,2797.5503338497224,3.356778208702015,-6.372025860177208,2.6978499854178346
CENTISPACE,2025-03-31 12:44:00,90032,-2984.9015979558017,-5835.607697017035,3987.276085526436,6.937654206749388,-3.2924329999327586,0.3739442716293604
CENTISPACE,2025-03-31 12:44:00,90033,2171.6562161342977,-6573.449959444848,3309.065009143661,7.270026426115352,1.3288140096744305,-2.125057158324271
CENTISPACE,2025-03-31 12:44:00,90034,6311.849136284682,-4232.009362495765,1080.5483473146974,4.197900062326028,5.32738329154516,-3.628667117084385
CENTISPACE,2025-03-31 12:44:00,90035,7497.450986076336,91.27259101434139,-1654.2498585806472,-0.8376327573457678,6.829419438852669,-3.4324594223784635
CENTISPACE,2025-03-31 12:44:00,90036,5176.494799479533,4371.718243005392,-3615.2713703874674,-5.475875229598251,5.136438403116495,-1.6315557568236938
CENTISPACE,2025-03-31 12:44:00,90037,6820.952185117263,3350.2170156295115,1080.5483473147003,-2.5146992350118462,6.299179742295203,-3.628667117084384
CENTISPACE,2025-03-31 12:44:00,90038,3669.6811105505285,6538.619313077964,-1654.2498585806438,-6.333267105818557,2.689298472522901,-3.432459422378465
CENTISPACE,2025-03-31 12:44:00,90039,-1197.7716568907642,6668.83512041001,-3615.271370387466,-7.186223756871988,-2.1740278552277728,-1.631555756823697
CENTISPACE,2025-03-31 12:44:00,90040,-5505.1884958610635,3683.104225631969,-3886.941148719608,-4.6823924191690045,-6.018603807740135,0.9299375266455496
CENTISPACE,2025-03-31 12:44:00,90041,-7240.7943894843165,-1023.5272305749743,-2342.6419712147363,0.009993554769893845,-7.053012650309966,3.058135863177297
